xval,cpu,mem
8451,4.7,76.7
8452,6.0,76.7
8453,7.9,76.6
8454,3.3,76.6
8455,4.1,76.6
8456,6.2,76.6
8457,3.3,76.6
8458,5.6,76.6
8459,5.2,76.3
8460,5.4,76.4
8461,6.6,76.5
8462,8.1,76.7
8463,7.8,76.8
8464,7.5,76.9
8465,5.3,76.9
8466,8.8,76.9
8467,4.6,76.9
8468,6.3,76.8
8469,6.8,76.8
8470,6.7,76.7
8471,4.9,76.7
8472,4.3,76.7
8473,8.0,76.8
8474,7.2,77.7
8475,7.2,77.7
8476,6.2,77.7
8477,5.6,77.7
8478,7.0,77.7
8479,5.2,77.8
8480,6.5,77.7
8481,11.0,77.7
8482,6.6,77.6
8483,8.0,77.7
8484,7.3,77.7
8485,6.1,77.7
8486,4.8,77.7
8487,5.5,77.7
8488,5.6,77.7
8489,6.0,77.7
8490,5.4,77.7
8491,3.9,77.7
8492,5.5,77.7
8493,5.0,77.7
8494,6.5,77.8
8495,7.9,77.7
8496,7.1,77.7
8497,3.7,77.6
8498,6.2,77.5
8499,7.0,77.3
8500,4.5,77.4
8501,7.1,77.4
8502,6.4,77.4
8503,6.2,77.4
8504,4.7,77.4
8505,3.9,77.3
8506,6.7,77.3
8507,5.2,77.4
8508,5.0,77.4
8509,7.1,77.3
8510,8.3,77.3
8511,4.1,77.3
8512,5.4,77.4
8513,6.0,77.4
8514,6.2,77.4
8515,6.9,77.4
8516,5.8,77.4
8517,5.8,77.4
8518,6.2,77.4
8519,5.9,77.4
8520,5.1,77.4
8521,4.7,77.4
8522,3.6,77.4
8523,9.2,77.3
8524,4.7,77.3
8525,5.1,77.2
8526,5.6,77.3
8527,6.9,77.3
8528,7.2,77.4
8529,7.3,77.4
8530,6.9,77.5
8531,4.0,77.6
8532,5.3,77.5
8533,6.5,77.7
8534,5.3,77.7
8535,7.7,77.7
8536,4.2,77.6
8537,7.1,77.6
8538,3.5,77.6
8539,5.3,77.6
8540,7.7,78.0
8541,5.8,77.9
8542,5.3,77.9
8543,8.6,79.4
8544,5.7,79.4
8545,6.5,79.4
8546,6.7,79.3
8547,5.7,79.4
8548,8.4,79.5
8549,8.5,79.6
8550,5.4,79.5
8551,5.6,79.6
8552,5.3,79.5
8553,5.2,79.5
8554,8.7,79.5
8555,7.3,79.5
8556,5.0,79.5
8557,6.7,79.5
8558,6.1,79.5
8559,3.7,79.4
8560,5.9,79.1
8561,5.6,79.1
8562,5.5,79.1
8563,6.0,78.8
8564,7.3,78.8
8565,5.6,78.7
8566,4.0,78.7
8567,4.9,78.7
8568,3.5,78.6
8569,3.7,78.6
8570,5.9,78.5
8571,4.1,78.6
8572,5.9,78.5
8573,5.3,78.5
8574,4.7,78.6
8575,3.9,78.6
8576,4.4,78.2
8577,7.3,78.2
8578,6.8,77.9
8579,6.4,77.9
8580,5.9,77.9
8581,8.2,78.0
8582,6.1,78.0
8583,5.9,78.1
8584,5.0,78.1
8585,5.4,78.1
8586,5.9,78.0
8587,6.9,78.1
8588,5.1,78.1
8589,5.6,78.0
8590,5.1,78.0
8591,6.8,78.0
8592,6.5,78.0
8593,5.7,78.0
8594,5.6,78.0
8595,8.2,78.0
8596,7.4,78.1
8597,6.4,78.1
8598,5.9,78.1
8599,5.6,78.1
8600,5.5,78.1
8601,5.9,78.1
8602,6.0,78.1
8603,6.6,78.1
8604,4.3,78.1
8605,5.8,78.2
8606,6.3,78.1
8607,8.2,78.0
8608,4.9,78.1
8609,7.9,78.2
8610,6.6,78.2
8611,5.2,78.2
8612,5.6,78.2
8613,9.1,77.9
8614,7.1,78.0
8615,5.6,77.9
8616,5.2,78.0
8617,6.0,78.0
8618,7.4,78.0
8619,7.0,78.0
8620,6.2,78.2
8621,9.5,78.2
8622,7.3,78.1
8623,5.4,78.2
8624,7.4,78.2
8625,5.9,78.2
8626,6.2,78.2
8627,9.6,78.4
8628,6.2,78.3
8629,4.5,78.3
8630,4.8,78.3
8631,4.2,78.4
8632,6.4,78.4
8633,4.5,78.4
8634,5.2,78.4
8635,6.5,78.3
8636,3.4,78.3
8637,3.9,78.3
8638,5.0,78.3
8639,3.7,78.2
8640,5.6,78.3
8641,5.3,78.4
8642,4.5,78.4
8643,4.9,78.4
8644,4.9,78.5
8645,4.1,78.5
8646,6.0,78.4
8647,4.9,78.5
8648,9.8,78.3
8649,5.8,78.2
8650,7.6,78.1
8651,4.2,78.2
8652,5.5,78.1
8653,4.8,78.1
8654,5.3,78.2
8655,6.9,78.3
8656,9.3,78.4
8657,8.0,78.4
8658,6.5,78.3
8659,5.0,78.3
8660,6.2,78.2
8661,11.7,78.3
8662,3.7,78.3
8663,6.4,78.2
8664,9.2,78.1
8665,5.1,78.2
8666,4.9,78.2
8667,5.6,78.2
8668,6.1,78.2
8669,4.7,78.1
8670,5.1,78.3
8671,6.8,78.3
8672,9.0,78.3
8673,5.5,78.4
8674,6.1,78.4
8675,4.9,78.4
8676,6.1,78.5
8677,8.4,78.6
8678,10.7,78.4
8679,12.1,78.4
8680,4.8,78.4
8681,5.7,78.2
8682,6.4,78.3
8683,5.4,78.3
8684,4.9,78.3
8685,3.7,78.2
8686,4.5,78.2
8687,4.4,78.3
8688,4.9,78.3
8689,4.8,78.3
8690,5.9,78.3
8691,5.9,78.3
8692,6.1,78.2
8693,6.8,78.2
8694,5.2,78.2
8695,7.0,78.2
8696,6.2,78.2
8697,9.5,78.3
8698,11.7,78.2
8699,5.6,78.1
8700,5.4,78.0
8701,7.6,78.1
8702,6.2,78.2
8703,6.7,78.3
8704,5.3,78.2
8705,7.3,78.1
8706,5.3,78.1
8707,9.2,78.1
8708,5.1,78.1
8709,5.3,78.1
8710,5.0,78.0
8711,7.4,78.1
8712,6.2,78.1
8713,4.7,78.1
8714,6.3,78.1
8715,5.0,78.1
8716,7.3,78.0
8717,9.0,78.1
8718,6.4,78.1
8719,5.9,78.1
8720,6.9,78.1
8721,6.2,78.1
8722,7.3,78.1
8723,5.0,78.1
8724,6.7,78.1
8725,8.2,78.0
8726,7.5,78.2
8727,6.2,78.2
8728,4.7,78.1
8729,6.8,78.0
8730,5.1,78.1
8731,6.7,78.1
8732,6.2,78.1
8733,5.7,78.1
8734,8.0,78.3
8735,6.1,78.3
8736,6.2,78.3
8737,8.7,78.3
8738,6.3,78.3
8739,6.5,78.3
8740,5.6,78.2
8741,6.2,78.2
8742,5.2,78.2
8743,5.3,78.2
8744,7.0,78.3
8745,10.2,78.4
8746,10.7,78.3
8747,8.9,78.4
8748,6.3,78.3
8749,5.5,78.4
8750,6.2,78.3
8751,8.4,78.2
8752,7.2,78.2
8753,4.6,78.3
8754,5.4,78.3
8755,3.3,78.3
8756,4.2,78.2
8757,6.1,78.3
8758,5.2,78.4
8759,4.4,78.4
8760,4.3,78.4
8761,4.1,78.4
8762,5.3,78.4
8763,6.3,78.5
8764,4.0,78.4
8765,4.8,78.4
8766,4.9,78.6
8767,4.3,78.6
8768,5.6,78.6
8769,4.6,78.4
8770,4.7,78.4
8771,4.1,78.5
8772,5.6,78.5
8773,7.2,78.6
8774,8.9,78.6
8775,6.3,78.6
8776,5.0,78.5
8777,8.8,78.5
8778,9.8,78.5
8779,6.6,78.4
8780,8.1,78.5
8781,8.4,78.5
8782,8.7,78.5
8783,6.2,78.5
8784,6.2,78.5
8785,10.5,78.3
8786,9.2,78.0
8787,9.3,77.7
8788,9.7,77.4
8789,12.8,77.1
8790,8.9,76.8
8791,6.7,76.8
8792,8.0,76.8
8793,6.8,76.8
8794,6.7,76.8
8795,6.0,76.7
8796,6.7,76.7
8797,8.8,76.7
8798,5.5,76.8
8799,7.1,76.9
8800,6.2,77.0
8801,6.7,77.0
8802,8.1,77.0
8803,7.0,77.3
8804,8.7,77.2
8805,6.9,77.1
8806,5.8,77.2
8807,8.0,77.2
8808,6.1,77.2
8809,6.2,77.2
8810,5.6,77.2
8811,6.5,77.2
8812,8.0,77.2
8813,4.7,77.2
8814,7.7,77.1
8815,4.9,77.2
8816,8.8,77.2
8817,6.4,77.2
8818,6.3,77.2
8819,6.8,77.2
8820,6.9,77.2
8821,5.5,77.2
8822,7.1,77.2
8823,9.4,77.2
8824,7.4,76.9
8825,7.1,76.9
8826,6.3,76.7
8827,7.4,76.8
8828,9.3,76.8
8829,6.6,76.7
8830,5.2,76.7
8831,5.3,76.7
8832,7.3,76.7
8833,7.6,76.6
8834,7.0,76.7
8835,6.2,76.7
8836,7.2,76.7
8837,6.9,76.7
8838,6.0,76.7
8839,6.0,76.7
8840,7.3,76.7
8841,6.6,76.8
8842,5.3,76.8
8843,7.4,76.7
8844,5.3,76.8
8845,6.2,76.8
8846,8.4,76.8
8847,5.6,76.8
8848,7.0,76.9
8849,4.4,76.9
8850,6.3,76.8
8851,6.4,76.9
8852,6.5,76.9
8853,5.2,76.9
8854,7.2,76.9
8855,8.5,76.9
8856,6.6,76.9
8857,5.6,76.9
8858,9.1,76.7
8859,5.2,76.7
8860,6.2,76.9
8861,8.6,76.9
8862,6.3,76.9
8863,6.7,76.8
8864,6.5,76.8
8865,7.4,76.9
8866,5.9,76.9
8867,6.4,76.9
8868,8.3,76.9
8869,4.7,76.9
8870,5.1,77.0
8871,4.4,76.9
8872,7.9,77.0
8873,5.2,77.0
8874,4.0,77.1
8875,5.5,77.2
8876,4.5,77.1
8877,4.2,77.1
8878,5.0,77.1
8879,6.1,77.2
8880,7.9,76.8
8881,8.4,76.6
8882,6.9,76.6
8883,7.3,76.6
8884,10.0,76.5
8885,6.3,76.6
8886,5.3,76.6
8887,4.2,76.5
8888,3.1,76.5
8889,4.1,76.6
8890,7.8,76.6
8891,10.1,76.6
8892,6.2,76.5
8893,5.8,76.6
8894,2.7,76.6
8895,3.6,76.6
8896,4.1,76.6
8897,5.3,76.7
8898,5.9,76.6
8899,5.5,76.6
8900,3.8,76.6
8901,4.9,76.6
8902,3.6,76.6
8903,4.7,76.6
8904,5.9,76.6
8905,3.7,76.6
8906,4.3,76.6
8907,4.2,76.5
8908,3.0,76.5
8909,5.9,76.5
8910,4.9,76.5
8911,5.0,76.5
8912,4.9,76.5
8913,8.9,76.4
8914,3.2,76.5
8915,3.8,76.4
8916,4.1,76.4
8917,5.2,76.4
8918,3.7,76.4
8919,4.2,76.4
8920,4.9,76.1
8921,5.6,76.0
8922,4.0,76.0
8923,8.8,76.2
8924,13.1,76.6
8925,5.8,76.5
8926,7.7,76.5
8927,8.6,76.5
8928,9.5,76.5
8929,6.4,76.6
8930,7.4,76.5
8931,8.2,76.7
8932,6.2,76.7
8933,7.4,76.7
8934,4.5,76.6
8935,6.7,76.6
8936,7.3,76.5
8937,5.8,76.4
8938,6.7,76.4
8939,9.2,76.4
8940,5.8,76.4
8941,6.0,76.4
8942,5.5,76.4
8943,5.7,76.4
8944,9.3,76.3
8945,3.3,76.3
8946,4.7,76.3
8947,5.7,76.3
8948,8.8,76.4
8949,5.6,76.5
8950,5.9,76.4
8951,7.3,76.4
8952,5.3,76.4
8953,4.3,76.4
8954,8.6,76.4
8955,5.6,73.5
8956,18.3,67.7
8957,11.2,67.8
8958,5.3,67.6
8959,4.7,67.6
8960,5.2,67.6
8961,4.0,67.5
8962,5.0,67.5
8963,9.4,67.5
8964,4.2,67.6
8965,2.2,67.6
8966,6.6,67.7
8967,2.3,67.6
8968,1.3,67.6
8969,1.5,67.6
8970,1.3,67.6
8971,1.9,67.6
8972,1.8,67.6
8973,3.8,67.8
